feature,group,importance,importance_std,corr_with_distance,corr_pvalue,mean,std,min,max,early_mean,preboom_mean,boom_mean,postboom_mean
d1_fold_strength,d1_neighbor_coherence,0.00034399999999998874,8.138795979750386e-05,0.012331107918814492,6.0725163749214086e-06,-0.00032564793059149555,0.12807843473862177,-0.9241929650306702,0.9302610158920288,5.284053770148115e-05,-0.001043235421180725,-0.003240419758690728,-0.0009596008724636502
d1_coherence_ratio,d1_neighbor_coherence,0.0,0.0,-0.011980442641210872,1.1067461608358325e-05,1.6689330449079215e-05,0.011917967337156736,-0.07610522210597992,0.08439792762510478,-4.526569181378984e-07,2.139960232792267e-05,0.00016021500543704153,2.7087426294908956e-05
d2_var_x1,d2_variance,0.0,0.0,-0.03322926058705245,3.3644979155711765e-34,2.7747157500929744e-08,0.0006650134776806868,-0.013025462627410889,0.011063382029533386,2.2579976334820708e-07,-0.0001177430416283111,0.000329398943318261,0.00010199208392037283
d2_var_y1,d2_variance,0.0,0.0,-0.04846764247700235,8.321083197154699e-71,-2.5079748743462638e-08,0.0006405289518284004,-0.01355522871017456,0.00850483775138855,3.8065257546168025e-06,-8.815350875940768e-05,-0.00028726967155105537,-3.163008019328128e-06
d2_var_x2,d2_variance,0.0,0.0,-0.08331378269854274,7.278094318516758e-206,-4.915160779542554e-08,0.001363016543908486,-0.025357723236083984,0.015003830194473267,3.4642124500749043e-06,-7.820926393227031e-05,-0.0008270540999041663,-2.794633474614884e-05
d2_var_y2,d2_variance,-4.000000000004e-06,8.000000000008e-06,-0.10022598092240304,1.9620844504903502e-297,6.006702552219144e-09,0.0015180291462110352,-0.058712124824523926,0.016569286584854126,4.475145028224366e-06,-3.334047039970746e-06,-0.0007821215523613824,-3.1580968035591966e-05
d2_var_th1,d2_variance,3.999999999999559e-05,2.1908902300188017e-05,-0.08503035799288017,2.22838792552361e-214,0.0002634303807954627,0.0036667254672176877,-0.04651641845703125,0.03125405311584473,3.261351349750935e-05,0.002849050096627454,0.003691569384601381,0.0001755323112010956
d2_var_th2,d2_variance,8.000000000008e-06,1.6000000000016e-05,-0.10182785880567898,5.365400585608892e-307,0.000774394372639816,0.008307529790686826,-0.09234619140625,0.1055908203125,4.522930627216724e-05,0.003528046625019568,0.0034397929906845094,0.002740537173218197
d2_var_w1,d2_variance,0.0,0.0,-0.10960054529768701,0.0,7.72880081768963e-07,0.08877108511979552,-3.0994062423706055,1.1846380233764648,-1.313796796295317e-06,-0.00107173374046882,-0.005831697252061632,-0.0017673913107977975
d2_var_w2,d2_variance,0.0,0.0,-0.10206925005284051,1.88412295092143e-308,-3.84938546042264e-07,0.16144372049970823,-5.7636566162109375,2.3451099395751953,0.000371232433613954,0.0027647051943673023,-0.003909423616197374,-0.0029601120418972435
